order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,region,product_id,category,subcategory,product_name,sales,quantity,discount,profit,review
CA-2013-107104,,12/1/2015,Standard Class,MS-17365,Maribeth Schnelling,Consumer,Los Angeles,California,West,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,64.96,,0,19.488,
CA-2013-107104,11/27/2015,12/1/2015,Standard Class,MS-17365,Maribeth Schnelling,Consumer,Los Angeles,California,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,2,0,297.69,Highly recommended.
CA-2013-129686,11/28/2015,11/30/2015,Second Class,GG-14650,Greg Guthrie,Corporate,Chicago,Illinois,Central,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",97.984,6,0.2,-24.496,
CA-2013-129686,11/28/2015,11/30/2015,Second Class,GG-14650,Greg Guthrie,Corporate,Chicago,Illinois,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,62.4,2,0.2,19.5,Decent for the price.
CA-2013-152121,11/28/2015,11/30/2015,Second Class,CC-12670,Craig Carreira,Consumer,Scottsdale,Arizona,West,TEC-PH-10002483,Technology,Phones,Motorola Moto X,271.992,,0.2,23.7993,
CA-2013-162313,,12/1/2015,First Class,VB-21745,Victoria Brennan,Corporate,Lincoln Park,Michigan,Central,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,167.292,1,0.1,29.7408,Highly recommended.
CA-2013-144911,11/28/2015,12/1/2015,First Class,RW-19630,Rob Williams,Corporate,Overland Park,Kansas,Central,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95,,0,15.378,Great performance!
CA-2013-144911,,12/1/2015,First Class,RW-19630,Rob Williams,Corporate,Overland Park,Kansas,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,152,,0,69.92,Great performance!
CA-2013-159639,,12/3/2015,Standard Class,PC-18745,Pamela Coakley,Corporate,Westfield,New Jersey,East,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,31.56,5,0,10.4148,Highly recommended.
CA-2013-104276,,12/4/2015,Standard Class,HF-14995,Herbert Flentye,Consumer,Fort Lauderdale,Florida,South,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,116.76,3,0.2,14.595,Decent for the price.
CA-2013-104276,,12/4/2015,Standard Class,HF-14995,Herbert Flentye,Consumer,Fort Lauderdale,Florida,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,331.023,1,0.45,-114.3534,Highly recommended.
US-2013-114230,11/28/2015,12/2/2015,Standard Class,CM-12235,Chris McAfee,Consumer,Phoenix,Arizona,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,39.808,,0.2,3.9808,Great performance!
CA-2013-117583,11/28/2015,12/1/2015,First Class,CB-12025,Cassandra Brandow,Consumer,East Orange,New Jersey,East,OFF-PA-10001246,Office Supplies,Paper,Xerox 215,25.92,4,0,12.4416,Decent for the price.
CA-2013-117583,11/28/2015,12/1/2015,First Class,CB-12025,Cassandra Brandow,Consumer,East Orange,New Jersey,East,OFF-AR-10000658,Office Supplies,Art,Newell 324,34.65,4,0,9.702,Decent for the price.
CA-2013-117583,11/28/2015,12/1/2015,First Class,CB-12025,Cassandra Brandow,Consumer,East Orange,New Jersey,East,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,204.95,3,0,100.4255,
CA-2013-117583,11/28/2015,12/1/2015,First Class,CB-12025,Cassandra Brandow,Consumer,East Orange,New Jersey,East,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",79.95,5,0,38.376,Highly recommended.
CA-2013-105018,11/29/2015,12/3/2015,Standard Class,SK-19990,Sally Knutson,Consumer,Fairfield,Connecticut,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,5,0,3.4368,Highly recommended.
CA-2013-123617,11/29/2015,12/4/2015,Standard Class,AJ-10780,Anthony Jacobs,Corporate,Palm Coast,Florida,South,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,7.434,2,0.7,-5.6994,Highly recommended.
CA-2013-163167,11/29/2015,12/2/2015,Second Class,RF-19345,Randy Ferguson,Corporate,Marietta,Georgia,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",182.67,6,0,52.9743,Great performance!
CA-2013-163167,11/29/2015,12/2/2015,Second Class,RF-19345,Randy Ferguson,Corporate,Marietta,Georgia,South,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,101.7,3,0,6.102,Great performance!
CA-2013-163167,,12/2/2015,Second Class,RF-19345,Randy Ferguson,Corporate,Marietta,Georgia,South,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1126.02,6,0,56.301,Highly recommended.
CA-2013-163167,11/29/2015,12/2/2015,Second Class,RF-19345,Randy Ferguson,Corporate,Marietta,Georgia,South,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1263.3,3,0,315.825,Decent for the price.
CA-2013-127243,11/29/2015,12/5/2015,Standard Class,DS-13180,David Smith,Corporate,Philadelphia,Pennsylvania,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,340.182,6,0.4,-73.7061,Decent for the price.
CA-2013-127243,11/29/2015,12/5/2015,Standard Class,DS-13180,David Smith,Corporate,Philadelphia,Pennsylvania,East,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,12.672,3,0.2,2.6928,
CA-2013-127243,11/29/2015,12/5/2015,Standard Class,DS-13180,David Smith,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.888,,0.7,-5.0512,
CA-2013-127243,11/29/2015,12/5/2015,Standard Class,DS-13180,David Smith,Corporate,Philadelphia,Pennsylvania,East,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,32.544,2,0.2,-7.7292,
CA-2013-127243,,12/5/2015,Standard Class,DS-13180,David Smith,Corporate,Philadelphia,Pennsylvania,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.802,2,0.3,-24.843,Highly recommended.
US-2013-131674,,12/2/2015,Second Class,NC-18535,Nick Crebassa,Corporate,Dallas,Texas,Central,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,58.416,,0.2,16.7946,Great performance!
CA-2013-160241,11/30/2015,12/5/2015,Second Class,DR-12940,Daniel Raglin,Home Office,Aurora,Illinois,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",242.176,2,0.6,-302.72,Great performance!
US-2013-134761,12/1/2015,12/1/2015,Same Day,DB-13210,Dean Braden,Consumer,Hickory,North Carolina,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,36.192,4,0.2,2.7144,Decent for the price.
CA-2013-156748,12/1/2015,12/7/2015,Standard Class,BS-11755,Bruce Stewart,Consumer,Detroit,Michigan,Central,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,1,0,16.68,Decent for the price.
CA-2013-156748,12/1/2015,12/7/2015,Standard Class,BS-11755,Bruce Stewart,Consumer,Detroit,Michigan,Central,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,4,0,6.3296,Decent for the price.
CA-2013-156748,12/1/2015,12/7/2015,Standard Class,BS-11755,Bruce Stewart,Consumer,Detroit,Michigan,Central,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,496.86,2,0,24.843,
CA-2013-156748,12/1/2015,12/7/2015,Standard Class,BS-11755,Bruce Stewart,Consumer,Detroit,Michigan,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,7,0,35.0973,Great performance!
CA-2013-129903,12/2/2015,12/5/2015,Second Class,GZ-14470,Gary Zandusky,Consumer,Rochester,Minnesota,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,3,0,11.7208,Highly recommended.
CA-2013-113621,12/2/2015,12/6/2015,Standard Class,JE-15745,Joel Eaton,Consumer,Rockville,Maryland,East,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,172.5,4,0,51.75,Decent for the price.
CA-2013-113621,12/2/2015,12/6/2015,Standard Class,JE-15745,Joel Eaton,Consumer,Rockville,Maryland,East,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,179.97,2,0,44.9925,Decent for the price.
CA-2013-136434,12/2/2015,12/8/2015,Standard Class,RD-19480,Rick Duston,Consumer,Richmond,Indiana,Central,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17.31,3,0,5.193,Great performance!
CA-2013-136483,12/2/2015,12/7/2015,Standard Class,AG-10390,Allen Goldenen,Consumer,Knoxville,Tennessee,South,OFF-AR-10000940,Office Supplies,Art,Newell 343,4.704,3,0.2,0.4116,Great performance!
US-2013-150035,12/2/2015,12/6/2015,Standard Class,CL-11890,Carl Ludwig,Consumer,San Francisco,California,West,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,2,0,4.3524,Decent for the price.
CA-2013-157336,12/2/2015,12/6/2015,Second Class,SJ-20500,Shirley Jackson,Consumer,Fairfield,Connecticut,East,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",88.08,2,0,40.5168,
CA-2013-157336,12/2/2015,12/6/2015,Second Class,SJ-20500,Shirley Jackson,Consumer,Fairfield,Connecticut,East,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,751.92,6,0,150.384,Great performance!
CA-2013-127698,12/2/2015,12/2/2015,Same Day,MV-18190,Mike Vittorini,Consumer,Raleigh,North Carolina,South,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,863.928,4,0.2,86.3928,Highly recommended.
CA-2013-130393,12/2/2015,12/4/2015,Second Class,JM-15865,John Murray,Consumer,San Angelo,Texas,Central,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",248.43,,0.3,-17.745,Highly recommended.
CA-2013-130393,12/2/2015,12/4/2015,Second Class,JM-15865,John Murray,Consumer,San Angelo,Texas,Central,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,11.648,,0.8,-30.8672,Decent for the price.
CA-2013-130393,12/2/2015,12/4/2015,Second Class,JM-15865,John Murray,Consumer,San Angelo,Texas,Central,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.246,4,0.3,-1.2178,Highly recommended.
CA-2013-142594,12/2/2015,12/7/2015,Second Class,EJ-14155,Eva Jacobs,Consumer,Franklin,Massachusetts,East,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94,2,0,35.8644,Highly recommended.
CA-2013-142594,12/2/2015,12/7/2015,Second Class,EJ-14155,Eva Jacobs,Consumer,Franklin,Massachusetts,East,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",111.15,3,0,48.906,Great performance!
CA-2013-142594,12/2/2015,12/7/2015,Second Class,EJ-14155,Eva Jacobs,Consumer,Franklin,Massachusetts,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,5,0,297.6435,Decent for the price.
CA-2013-142594,12/2/2015,12/7/2015,Second Class,EJ-14155,Eva Jacobs,Consumer,Franklin,Massachusetts,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,366.009,3,0.3,-47.0583,Decent for the price.
CA-2013-143805,12/2/2015,12/4/2015,Second Class,JD-15895,Jonathan Doherty,Corporate,Richmond,Virginia,South,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2104.55,3,0,694.5015,Great performance!
CA-2013-143805,12/2/2015,12/4/2015,Second Class,JD-15895,Jonathan Doherty,Corporate,Richmond,Virginia,South,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,,0,11.803,Great performance!
US-2013-155768,12/2/2015,12/2/2015,Same Day,LB-16795,Laurel Beltran,Home Office,Oxnard,California,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,5,0,1.598,Highly recommended.
US-2013-155768,12/2/2015,12/2/2015,Same Day,LB-16795,Laurel Beltran,Home Office,Oxnard,California,West,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,47.9,2,0,22.992,Decent for the price.
US-2013-155768,12/2/2015,12/2/2015,Same Day,LB-16795,Laurel Beltran,Home Office,Oxnard,California,West,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1112.94,1,0,222.588,Decent for the price.
US-2013-155768,12/2/2015,12/2/2015,Same Day,LB-16795,Laurel Beltran,Home Office,Oxnard,California,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",22.92,3,0,11.2308,Decent for the price.
CA-2013-104689,12/2/2015,12/6/2015,Standard Class,FH-14365,Fred Hopkins,Corporate,Los Angeles,California,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",23.04,3,0,6.912,
US-2013-108455,12/3/2015,12/9/2015,Standard Class,MK-18160,Mike Kennedy,Consumer,San Francisco,California,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,25.92,8,0,12.4416,Highly recommended.
US-2013-108455,12/3/2015,12/9/2015,Standard Class,MK-18160,Mike Kennedy,Consumer,San Francisco,California,West,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),40.46,4,0,19.8254,
US-2013-108455,12/3/2015,12/9/2015,Standard Class,MK-18160,Mike Kennedy,Consumer,San Francisco,California,West,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,33.87,7,0,8.8062,Decent for the price.
US-2013-113985,12/3/2015,12/8/2015,Standard Class,KD-16495,Keith Dawkins,Corporate,San Jose,California,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,24.704,3,0.2,9.264,Decent for the price.
US-2013-113985,12/3/2015,12/8/2015,Standard Class,KD-16495,Keith Dawkins,Corporate,San Jose,California,West,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,2,0,26.865,Great performance!
US-2013-113985,12/3/2015,12/8/2015,Standard Class,KD-16495,Keith Dawkins,Corporate,San Jose,California,West,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",14.52,3,0,5.6628,Highly recommended.
US-2013-113985,12/3/2015,12/8/2015,Standard Class,KD-16495,Keith Dawkins,Corporate,San Jose,California,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,104.184,3,0.2,33.8598,Highly recommended.
CA-2013-163804,12/3/2015,12/9/2015,Standard Class,DB-13270,Deborah Brumfield,Home Office,Providence,Rhode Island,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,2079.4,3,0,582.232,Decent for the price.
CA-2013-163804,12/3/2015,12/9/2015,Standard Class,DB-13270,Deborah Brumfield,Home Office,Providence,Rhode Island,East,TEC-PH-10000441,Technology,Phones,VTech DS6151,629.95,5,0,176.386,Great performance!
CA-2013-163804,12/3/2015,12/9/2015,Standard Class,DB-13270,Deborah Brumfield,Home Office,Providence,Rhode Island,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,72.42,5,0,23.8986,Highly recommended.
US-2013-155103,12/3/2015,12/8/2015,Standard Class,JF-15190,Jamie Frazer,Consumer,New York City,New York,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,415.176,6,0.2,134.9322,Highly recommended.
US-2013-155103,12/3/2015,12/8/2015,Standard Class,JF-15190,Jamie Frazer,Consumer,New York City,New York,East,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",35.232,3,0.2,11.4504,Decent for the price.
US-2013-155103,12/3/2015,12/8/2015,Standard Class,JF-15190,Jamie Frazer,Consumer,New York City,New York,East,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,54.96,3,0,26.9304,Great performance!
CA-2013-143154,12/3/2015,12/9/2015,Standard Class,AS-10225,Alan Schoenberger,Corporate,Longmont,Colorado,West,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,1,0.2,-6.21,Highly recommended.
CA-2013-105354,12/3/2015,12/7/2015,Standard Class,PW-19030,Pauline Webber,Corporate,Marion,Iowa,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",115.84,3,0,54.4448,Decent for the price.
CA-2013-164770,12/3/2015,12/5/2015,Second Class,MY-18295,Muhammed Yedwab,Corporate,Houston,Texas,Central,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,781.864,,0.32,-137.976,Great performance!
CA-2013-164770,12/3/2015,12/5/2015,Second Class,MY-18295,Muhammed Yedwab,Corporate,Houston,Texas,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,30.816,,0.2,9.63,Decent for the price.
US-2013-150861,12/4/2015,12/7/2015,First Class,EG-13900,Emily Grady,Consumer,Oceanside,New York,East,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,182.72,9,0,84.0512,Highly recommended.
US-2013-150861,12/4/2015,12/7/2015,First Class,EG-13900,Emily Grady,Consumer,Oceanside,New York,East,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",400.032,,0.4,-153.3456,
US-2013-150861,12/4/2015,12/7/2015,First Class,EG-13900,Emily Grady,Consumer,Oceanside,New York,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,2,0,10.089,Decent for the price.
US-2013-150861,12/4/2015,12/7/2015,First Class,EG-13900,Emily Grady,Consumer,Oceanside,New York,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",542.646,3,0.1,102.4998,Decent for the price.
US-2013-150861,12/4/2015,12/7/2015,First Class,EG-13900,Emily Grady,Consumer,Oceanside,New York,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520,6.3,3,0,3.024,
US-2013-161683,12/4/2015,12/9/2015,Standard Class,CJ-12010,Caroline Jumper,Consumer,Philadelphia,Pennsylvania,East,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,394.816,2,0.2,93.7688,Great performance!
US-2013-161683,12/4/2015,12/9/2015,Standard Class,CJ-12010,Caroline Jumper,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",18.192,4,0.7,-14.5536,
CA-2013-153598,12/4/2015,12/7/2015,First Class,NM-18520,Neoma Murray,Consumer,Los Angeles,California,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,4,0,659.98,
CA-2013-153598,12/4/2015,12/7/2015,First Class,NM-18520,Neoma Murray,Consumer,Los Angeles,California,West,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,111.9,5,0,51.474,Great performance!
CA-2013-122063,12/4/2015,12/8/2015,Standard Class,MM-17920,Michael Moore,Consumer,Richmond,Indiana,Central,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,581.96,6,0,104.7528,Great performance!
CA-2013-122063,12/4/2015,12/8/2015,Standard Class,MM-17920,Michael Moore,Consumer,Richmond,Indiana,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",29.98,2,0,8.0946,Decent for the price.
CA-2013-161025,12/4/2015,12/10/2015,Standard Class,GM-14440,Gary McGarr,Consumer,Los Angeles,California,West,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,1,0,108.1752,Decent for the price.
CA-2013-149762,12/4/2015,12/8/2015,Standard Class,RD-19720,Roger Demir,Consumer,Morgan Hill,California,West,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,268.704,4,0.2,6.7176,Decent for the price.
CA-2013-149762,12/4/2015,12/8/2015,Standard Class,RD-19720,Roger Demir,Consumer,Morgan Hill,California,West,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,21.92,3,0,5.9184,Great performance!
CA-2013-149762,12/4/2015,12/8/2015,Standard Class,RD-19720,Roger Demir,Consumer,Morgan Hill,California,West,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,48.72,,0,7.308,Highly recommended.
CA-2013-149762,12/4/2015,12/8/2015,Standard Class,RD-19720,Roger Demir,Consumer,Morgan Hill,California,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,3,0.15,-12.098,
CA-2013-126004,12/5/2015,12/6/2015,First Class,BM-11140,Becky Martin,Consumer,New York City,New York,East,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",113.79,2,0,20.4822,Great performance!
CA-2013-126004,12/5/2015,12/6/2015,First Class,BM-11140,Becky Martin,Consumer,New York City,New York,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,78.15,3,0,34.386,Decent for the price.
CA-2013-126004,12/5/2015,12/6/2015,First Class,BM-11140,Becky Martin,Consumer,New York City,New York,East,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,1,0.2,0.6048,Great performance!
CA-2013-126004,12/5/2015,12/6/2015,First Class,BM-11140,Becky Martin,Consumer,New York City,New York,East,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,40.56,1,0,19.8744,Great performance!
CA-2013-126004,12/5/2015,12/6/2015,First Class,BM-11140,Becky Martin,Consumer,New York City,New York,East,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,182.94,4,0,3.6588,
CA-2013-126004,12/5/2015,12/6/2015,First Class,BM-11140,Becky Martin,Consumer,New York City,New York,East,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,193.86,3,0,11.6316,
CA-2013-139885,12/5/2015,12/9/2015,Standard Class,EB-13840,Ellis Ballard,Corporate,New York City,New York,East,OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,212.88,2,0,0,Decent for the price.
CA-2013-105277,12/5/2015,12/9/2015,Standard Class,LM-17065,Liz MacKendrick,Consumer,Auburn,New York,East,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,15.528,6,0.2,5.823,
CA-2013-112060,12/5/2015,12/10/2015,Standard Class,KT-16465,Kean Takahito,Consumer,San Francisco,California,West,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,104.85,3,0,50.328,Decent for the price.
CA-2013-161389,12/6/2015,12/11/2015,Standard Class,IM-15070,Irene Maddox,Consumer,Seattle,Washington,West,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,407.976,1,0.2,132.5922,Great performance!
CA-2013-114489,12/6/2015,12/10/2015,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,3,0,103.8015,Decent for the price.
CA-2013-114489,12/6/2015,12/10/2015,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,,0,5.9988,Highly recommended.
CA-2013-114489,12/6/2015,12/10/2015,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,3,0,585.552,
CA-2013-114489,12/6/2015,12/10/2015,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,8,0,80.6285,Great performance!
CA-2013-124772,12/6/2015,12/7/2015,First Class,JG-15160,James Galang,Consumer,Murray,Kentucky,South,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,5,0,74.8098,
CA-2013-108434,12/6/2015,12/8/2015,Second Class,JG-15160,James Galang,Consumer,New York City,New York,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",465.18,3,0,120.9468,Great performance!
CA-2013-143749,12/6/2015,12/8/2015,First Class,AG-10300,Aleksandra Gannaway,Corporate,Franklin,Massachusetts,East,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,81.94,3,0,20.485,Decent for the price.
CA-2013-140564,12/6/2015,12/11/2015,Second Class,TC-21475,Tony Chapman,Home Office,Washington,District of Columbia,East,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",33.92,1,0,13.2288,Highly recommended.
CA-2013-109722,12/6/2015,12/8/2015,Second Class,TP-21130,Theone Pippenger,Consumer,Georgetown,Kentucky,South,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,8,0,195.9944,
CA-2013-109722,12/6/2015,12/8/2015,Second Class,TP-21130,Theone Pippenger,Consumer,Georgetown,Kentucky,South,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,584.82,2,0,70.1784,Great performance!
CA-2013-145009,12/6/2015,12/9/2015,Second Class,RF-19345,Randy Ferguson,Corporate,Chicago,Illinois,Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483,11.952,,0.2,3.8844,
CA-2013-163636,12/6/2015,12/10/2015,Second Class,MP-18175,Mike Pelletier,Home Office,Chicago,Illinois,Central,OFF-AR-10001547,Office Supplies,Art,Newell 311,3.536,3,0.2,0.3094,Great performance!
CA-2013-146374,12/6/2015,12/11/2015,Second Class,HE-14800,Harold Engle,Corporate,Newark,Delaware,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,13.4,2,0,6.432,Great performance!
CA-2013-146374,12/6/2015,12/11/2015,Second Class,HE-14800,Harold Engle,Corporate,Newark,Delaware,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,4.98,1,0,2.3406,Highly recommended.
CA-2013-146374,12/6/2015,12/11/2015,Second Class,HE-14800,Harold Engle,Corporate,Newark,Delaware,East,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",109.69,1,0,51.5543,Highly recommended.
